number,Name,Score,Genre,Type,Episodes,Year,Producers,Source,Duration,Rating
1,Ookami-san wa Taberaretai,5.61,Romance,TV,3,2020,Studio Jack,Manga,5,R+ - Mild Nudity
1,Otona nya Koi no Shikata ga Wakaranee!,5.63,Romance,TV,8,2020,Studio Jack,Manga,3,R+ - Mild Nudity
1,XL Joushi.,5.97,Romance,TV,8,2019,Picante Circus,Manga,5,R+ - Mild Nudity
1,Seiren,6.31,Romance,TV,12,2017,Pony Canyon,Original,24,PG-13 - Teens 13 or older
1,Tsuki ga Kirei,8.18,Romance,TV,12,2017,Sotsu,Original,24,PG-13 - Teens 13 or older
1,Nazo no Kanojo X,7.25,Romance,TV,13,2012,Starchild Records,Manga,24,R - 17+ (violence & profanity)
1,12-sai.: Chicchana Mune no Tokimeki,6.42,Romance,TV,12,2016,Shochiku,Manga,24,PG - Children
1,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.59,Romance,TV,12,2016,Shochiku,Manga,24,PG - Children
1,3D Kanojo: Real Girl,6.78,Romance,TV,12,2018,Nippon Animation,Manga,22,PG-13 - Teens 13 or older
1,3D Kanojo: Real Girl 2nd Season,7.66,Romance,TV,12,2019,VAP,Manga,22,PG-13 - Teens 13 or older
1,Yagate Kimi ni Naru,7.93,Romance,TV,13,2018,AT-X,Manga,24,PG-13 - Teens 13 or older
1,Miyuki,6.72,Romance,TV,37,1983,Kitty Films,Manga,25,PG-13 - Teens 13 or older
1,Marginal Prince: Gekkeiju no Ouji-tachi,5.91,Romance,TV,13,2006,GDH,Visual novel,24,PG-13 - Teens 13 or older
1,Koi wa Ameagari no You ni,7.54,Romance,TV,12,2018,Aniplex,Manga,22,PG-13 - Teens 13 or older
1,Aoi Hana,7.16,Romance,TV,11,2009,Fuji TV,Manga,22,PG-13 - Teens 13 or older
1,Honobono Log,7.38,Romance,TV,10,2016,NHK,Picture book,2,G - All Ages
1,Glasslip,5.44,Romance,TV,13,2014,Sotsu,Original,23,PG-13 - Teens 13 or older
1,Bakemonogatari,8.36,Romance,TV,15,2009,Aniplex,Light novel,24,R - 17+ (violence & profanity)
1,A-Channel,6.96,School,TV,12,2011,Aniplex,4-koma manga,24,PG-13 - Teens 13 or older
1,Action Heroine Cheer Fruits,6.55,School,TV,12,2017,TBS,Original,24,PG-13 - Teens 13 or older
1,Aiura,6.69,School,TV,12,2013,Pony Canyon,4-koma manga,4,G - All Ages
1,All Out!!,7.09,School,TV,25,2016,TBS,Manga,24,PG-13 - Teens 13 or older
1,Ani ni Tsukeru Kusuri wa Nai! 2,7.72,School,TV,24,2018,TBS,Web manga,3,PG-13 - Teens 13 or older
1,Asobi Asobase,8.19,School,TV,12,2018,Geneon Universal Entertainment,Manga,23,PG-13 - Teens 13 or older
1,Bernard-jou Iwaku.,6,School,TV,12,2016,DAX Production,Manga,3,PG-13 - Teens 13 or older
1,Butlers: Chitose Momotose Monogatari,5.64,School,TV,12,2018,Lantis,Original,23,PG-13 - Teens 13 or older
1,Choujigen Kakumei Anime: Dimension High School,5.21,School,TV,11,2019,Pioneer LDC,Original,10,PG-13 - Teens 13 or older
1,Chuubyou Gekihatsu Boy,6.78,School,TV,11,2019,Lantis,Novel,23,PG-13 - Teens 13 or older
1,Gakkatsu!,6.5,School,TV,25,2012,Fanworks,Original,5,G - All Ages
1,Gakuen Alice,7.65,School,TV,26,2004,Aniplex,Manga,25,G - All Ages
1,Gakuen Babysitters,7.84,School,TV,12,2018,Bandai Visual,Manga,23,PG-13 - Teens 13 or older
1,Gin no Saji,8.11,School,TV,11,2013,Aniplex,Manga,23,PG-13 - Teens 13 or older
1,Gin no Saji 2nd Season,8.29,School,TV,11,2014,Aniplex,Manga,24,PG-13 - Teens 13 or older
1,GJ-bu,7.35,School,TV,12,2013,VAP,Light novel,23,PG-13 - Teens 13 or older
1,Gokujou Seitokai,6.94,School,TV,26,2005,Konami,Original,25,PG-13 - Teens 13 or older
1,Hachigatsu no Cinderella Nine (TV),6.08,School,TV,12,2019,TV Tokyo,Game,23,PG-13 - Teens 13 or older
1,Hidamari Sketch,7.45,School,TV,12,2007,Aniplex,4-koma manga,24,PG-13 - Teens 13 or older
1,Himouto! Umaru-chan,7.17,School,TV,12,2015,AT-X,Manga,24,PG-13 - Teens 13 or older
1,Himouto! Umaru-chan R,7.36,School,TV,12,2017,AT-X,Manga,23,PG-13 - Teens 13 or older
1,Hitoribocchi no Marumaru Seikatsu,7.51,School,TV,12,2019,Frontier Works,4-koma manga,23,PG-13 - Teens 13 or older
1,Hyakko,7.26,School,TV,13,2008,Flex Comix,Manga,24,PG-13 - Teens 13 or older
1,Inugami-san to Nekoyama-san,6.57,School,TV,12,2014,DAX Production,4-koma manga,3,PG-13 - Teens 13 or older
1,Ishida to Asakura,5.91,School,TV,12,2013,DAX Production,Manga,2,PG-13 - Teens 13 or older
1,Jibaku Shounen Hanako-kun,7.78,School,TV,12,2020,Square Enix,Manga,24,PG-13 - Teens 13 or older
1,Jinsei,6.49,School,TV,13,2014,VAP,Light novel,24,PG-13 - Teens 13 or older
1,Joshikousei no Mudazukai,7.71,School,TV,12,2019,AT-X,Web manga,24,PG-13 - Teens 13 or older
1,Kabuki-bu!,6.62,School,TV,12,2017,Shochiku,Novel,24,PG-13 - Teens 13 or older
1,Kannagi,7.32,School,TV,13,2008,Aniplex,Manga,23,PG-13 - Teens 13 or older
1,Kill Me Baby,6.87,School,TV,13,2012,Pony Canyon,4-koma manga,24,PG-13 - Teens 13 or older
1,Kitakubu Katsudou Kiroku,6.78,School,TV,12,2013,VAP,Manga,23,PG-13 - Teens 13 or older
1,Meganebu!,6.29,School,TV,12,2013,Toho,Other,23,PG-13 - Teens 13 or older
1,Minami-ke Okawari,7.35,School,TV,13,2008,Starchild Records,Manga,24,PG-13 - Teens 13 or older
1,Mitsudomoe,7.59,School,TV,13,2010,Aniplex,Manga,24,PG-13 - Teens 13 or older
1,Morita-san wa Mukuchi.,6.53,School,TV,13,2011,DAX Production,4-koma manga,3,PG-13 - Teens 13 or older
1,Morita-san wa Mukuchi. 2,6.68,School,TV,13,2011,DAX Production,4-koma manga,3,PG-13 - Teens 13 or older
1,Moyashimon,7.59,School,TV,11,2007,Dentsu,Manga,23,PG-13 - Teens 13 or older
1,Murenase! Seton Gakuen,7.08,School,TV,12,2020,Animax,Manga,23,PG-13 - Teens 13 or older
1,Non Non Biyori,7.95,School,TV,12,2013,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Non Non Biyori Repeat,8.18,School,TV,12,2015,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Omae wa Mada Gunma wo Shiranai,5.23,School,TV,12,2018,Toho,Web manga,3,PG-13 - Teens 13 or older
1,Potemayo,7.3,School,TV,12,2007,Lantis,4-koma manga,24,PG-13 - Teens 13 or older
1,Re-Kan!,6.77,School,TV,13,2015,TBS,4-koma manga,24,PG-13 - Teens 13 or older
1,Recorder to Randoseru Do♪,6.69,School,TV,13,2012,Studio Jack,4-koma manga,3,PG-13 - Teens 13 or older
1,Recorder to Randoseru Mi☆,6.67,School,TV,12,2013,Studio Jack,4-koma manga,3,PG-13 - Teens 13 or older
1,Recorder to Randoseru Re♪,6.87,School,TV,13,2012,Studio Jack,4-koma manga,3,PG-13 - Teens 13 or older
1,Saiki Kusuo no Ψ-nan,8.45,School,TV,120,2016,TV Tokyo,Manga,5,PG-13 - Teens 13 or older
1,Sakigake!! Cromartie Koukou,7.93,School,TV,26,2003,TV Tokyo,Manga,12,PG-13 - Teens 13 or older
1,Seitokai Yakuindomo,7.6,School,TV,13,2010,Starchild Records,4-koma manga,24,R - 17+ (violence & profanity)
1,Shoujo-tachi wa Kouya wo Mezasu,6.33,School,TV,12,2016,Sotsu,Visual novel,24,PG-13 - Teens 13 or older
1,SKET Dance,8.25,School,TV,77,2011,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Slow Start,7.03,School,TV,12,2018,Aniplex,4-koma manga,23,PG-13 - Teens 13 or older
1,Tonari no Seki-kun,7.58,School,TV,21,2014,Starchild Records,Manga,7,G - All Ages
1,Wagamama High Spec,5.41,School,TV,12,2016,Heewon Entertainment,Visual novel,3,PG-13 - Teens 13 or older
1,Wakaba*Girl,6.9,School,TV,13,2015,Shochiku,4-koma manga,7,PG-13 - Teens 13 or older
1,Whistle!,7.39,School,TV,39,2002,Marvelous,Manga,24,G - All Ages
1,Yuru Yuri San☆Hai!,7.95,School,TV,12,2015,Sotsu,Manga,23,PG-13 - Teens 13 or older
1,Girlfriend (Kari),5.94,School,TV,12,2014,TV Tokyo,Game,24,PG-13 - Teens 13 or older
1,Natsu-iro Kiseki,7.02,School,TV,12,2012,Aniplex,Original,24,PG-13 - Teens 13 or older
1,Ai Tenchi Muyou!,6.19,Sci-Fi,TV,50,2014,VAP,Original,4,PG-13 - Teens 13 or older
1,Ao no Kanata no Four Rhythm,6.71,Sci-Fi,TV,12,2016,TV Tokyo,Visual novel,24,PG-13 - Teens 13 or older
1,Cyborg Kuro-chan,7.1,Sci-Fi,TV,66,1999,Pony Canyon,Manga,25,PG - Children
1,Fireball,6.68,Sci-Fi,TV,13,2008,Victor Entertainment,Original,1,G - All Ages
1,Fireball Charming,6.8,Sci-Fi,TV,13,2011,Victor Entertainment,Original,2,G - All Ages
1,Galaxy Angel,7.03,Sci-Fi,TV,24,2001,Bandai Visual,Game,13,PG-13 - Teens 13 or older
1,Galaxy Angel 3,7.31,Sci-Fi,TV,26,2002,Bandai Visual,Original,24,PG - Children
1,Galaxy Angel 4,7.22,Sci-Fi,TV,13,2004,Bandai Visual,Game,24,PG - Children
1,Hacka Doll The Animation,6.41,Sci-Fi,TV,13,2015,Nihon Ad Systems,Other,7,PG-13 - Teens 13 or older
1,Haiyoru! Nyaruani: Remember My Love(craft-sensei),6.26,Sci-Fi,TV,11,2011,Shochiku,Light novel,4,PG-13 - Teens 13 or older
1,Hanoka,3.67,Sci-Fi,TV,12,2006,Fanworks,Original,5,PG-13 - Teens 13 or older
1,Hinamatsuri,8.21,Sci-Fi,TV,12,2018,Media Factory,Manga,23,PG-13 - Teens 13 or older
1,Kidou Tenshi Angelic Layer,7.26,Sci-Fi,TV,26,2001,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Kyouran Kazoku Nikki,7.28,Sci-Fi,TV,26,2008,Lantis,Light novel,24,PG-13 - Teens 13 or older
1,Metal Fighter Miku,6.04,Sci-Fi,TV,13,1994,Victor Entertainment,Original,25,PG-13 - Teens 13 or older
1,NieA Under 7,6.85,Sci-Fi,TV,13,2000,Sanrio,Original,23,PG-13 - Teens 13 or older
1,Seikaisuru Kado,6.81,Sci-Fi,TV,12,2017,Kids Station,Original,23,PG-13 - Teens 13 or older
1,Uchuu Kyoudai,8.52,Sci-Fi,TV,99,2012,Aniplex,Manga,24,PG-13 - Teens 13 or older
1,Gatchaman Crowds,7.33,Sci-Fi,TV,12,2013,VAP,Original,23,PG-13 - Teens 13 or older
1,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.52,Sci-Fi,TV,12,2016,TV Tokyo,Book,24,PG - Children
1,Scrapped Princess,7.41,Sci-Fi,TV,24,2003,Kadokawa,Light novel,23,PG-13 - Teens 13 or older
1,Sonic X,6.46,Sci-Fi,TV,78,2003,TV Tokyo,Game,24,PG - Children
1,Corrector Yui,6.83,Sci-Fi,TV,52,1999,NHK,Original,25,PG - Children
1,Flip Flappers,7.68,Sci-Fi,TV,13,2016,Sotsu,Original,23,PG-13 - Teens 13 or older
1,Hatsumei Boy Kanipan,6.57,Sci-Fi,TV,31,1998,Studio Comet,Original,24,PG - Children
1,Bobobo-bo Bo-bobo,7.5,Sci-Fi,TV,76,2003,Avex Entertainment,Manga,25,PG-13 - Teens 13 or older
1,Black Cat (TV),7.38,Sci-Fi,TV,23,2005,GDH,Manga,24,PG-13 - Teens 13 or older
1,Mushrambo,6.98,Sci-Fi,TV,32,2000,Asahi,Original,23,PG - Children
1,Scared Rider Xechs,5.27,Sci-Fi,TV,12,2016,Sotsu,Visual novel,24,PG-13 - Teens 13 or older
1,Hi no Tori,7.11,Sci-Fi,TV,13,2004,NHK,Manga,25,G - All Ages
1,Bakutou Sengen Daigunder,6.67,Sci-Fi,TV,39,2002,TV Tokyo,Original,21,PG - Children
1,Gad Guard,6.7,Sci-Fi,TV,26,2003,Geneon Universal Entertainment,Original,25,PG-13 - Teens 13 or older
1,Shin Sakura Taisen the Animation,5.81,Sci-Fi,TV,12,2020,Sanrio,Game,23,PG-13 - Teens 13 or older
1,Transformers Galaxy Force,6.63,Sci-Fi,TV,52,2005,Hasbro,Other,24,PG-13 - Teens 13 or older
1,Kachou Ouji,7.01,Sci-Fi,TV,13,1999,Pioneer LDC,Original,25,R+ - Mild Nudity
1,Made in Abyss,8.74,Sci-Fi,TV,13,2017,Media Factory,Web manga,25,R - 17+ (violence & profanity)
1,Urasekai Picnic,6.53,Sci-Fi,TV,12,2021,Sony Pictures Entertainment,Novel,23,PG-13 - Teens 13 or older
1,Persona 4 the Animation,7.52,Sci-Fi,TV,25,2011,Aniplex,Game,25,PG-13 - Teens 13 or older
1,Persona 4 the Golden Animation,6.63,Sci-Fi,TV,12,2014,Aniplex,Game,23,PG-13 - Teens 13 or older
1,Norn9: Norn+Nonet,6.56,Sci-Fi,TV,12,2016,Frontier Works,Visual novel,24,PG-13 - Teens 13 or older
1,Dr. Stone,8.34,Sci-Fi,TV,24,2019,Toho,Manga,24,PG-13 - Teens 13 or older
1,Dr. Stone: Stone Wars,8.29,Sci-Fi,TV,11,2021,Toho,Manga,24,PG-13 - Teens 13 or older
1,Noein: Mou Hitori no Kimi e,7.62,Sci-Fi,TV,24,2005,Lantis,Original,25,PG-13 - Teens 13 or older
1,Hakugei Densetsu,6.64,Sci-Fi,TV,26,1997,TBS,Original,23,PG-13 - Teens 13 or older
1,After War Gundam X,7.32,Sci-Fi,TV,39,1996,Asahi,Original,24,PG-13 - Teens 13 or older
1,Sora to Umi no Aida,5.68,Sci-Fi,TV,12,2018,Half H.P Studio,Game,23,PG-13 - Teens 13 or older
1,Kikou Senki Dragonar,6.7,Sci-Fi,TV,48,1987,Sotsu,Original,24,PG-13 - Teens 13 or older
1,Ginga Sengoku Gunyuuden Rai,7.94,Sci-Fi,TV,52,1994,TV Tokyo,Manga,25,PG-13 - Teens 13 or older
1,Kanata no Astra,8.16,Sci-Fi,TV,12,2019,AT-X,Manga,28,PG-13 - Teens 13 or older
1,Gakuen Senki Muryou,7.07,Sci-Fi,TV,26,2001,Starchild Records,Original,25,PG-13 - Teens 13 or older
1,Fireball Humorous,5.76,Sci-Fi,TV,3,2017,Victor Entertainment,Original,2,G - All Ages
1,Galaxy Angel Z,7.18,Sci-Fi,TV,9,2002,Bandai Visual,Original,24,PG - Children
1,Kono Minikuku mo Utsukushii Sekai,6.76,Sci-Fi,TV,12,2004,Geneon Universal Entertainment,Original,24,R+ - Mild Nudity
1,Chobits,7.43,Sci-Fi,TV,26,2002,TBS,Manga,24,PG-13 - Teens 13 or older
1,Onegai☆Teacher,7.17,Sci-Fi,TV,12,2002,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,Tokyo Mew Mew,6.99,Sci-Fi,TV,52,2002,Kodansha,Manga,24,PG-13 - Teens 13 or older
1,Haiyore! Nyaruko-san,7.07,Sci-Fi,TV,12,2012,TV Tokyo,Light novel,24,PG-13 - Teens 13 or older
1,Haiyore! Nyaruko-san W,7.28,Sci-Fi,TV,12,2013,Avex Entertainment,Light novel,24,PG-13 - Teens 13 or older
1,Heybot!,5.93,Sci-Fi,TV,50,2016,Bandai Visual,Original,23,PG - Children
1,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.38,Sci-Fi,TV,12,2016,Sotsu,Original,24,PG-13 - Teens 13 or older
1,DNA²,6.68,Sci-Fi,TV,12,1994,Starchild Records,Manga,23,PG-13 - Teens 13 or older
1,Rizelmine,6.55,Sci-Fi,TV,24,2002,m.o.e.,Manga,15,R+ - Mild Nudity
1,Bomberman B-Daman Bakugaiden,6.48,Sci-Fi,TV,48,1998,Nagoya Broadcasting Network,Game,26,PG - Children
1,Level E,7.45,Sci-Fi,TV,13,2011,Aniplex,Manga,24,R - 17+ (violence & profanity)
1,Mekakucity Actors,7.08,Sci-Fi,TV,12,2014,Aniplex,Music,23,PG-13 - Teens 13 or older
1,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,6.58,Sci-Fi,TV,26,2019,Genco,Visual novel,23,PG-13 - Teens 13 or older
1,Kiznaiver,7.43,Sci-Fi,TV,12,2016,Aniplex,Original,24,PG-13 - Teens 13 or older
1,Plastic Memories,7.94,Sci-Fi,TV,13,2015,Aniplex,Original,24,PG-13 - Teens 13 or older
1,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,7.73,Sci-Fi,TV,12,2017,Lantis,Light novel,24,PG-13 - Teens 13 or older
1,Ushinawareta Mirai wo Motomete,6.76,Sci-Fi,TV,12,2014,Starchild Records,Visual novel,23,PG-13 - Teens 13 or older
1,Orange,7.62,Sci-Fi,TV,13,2016,TMS Entertainment,Manga,24,PG-13 - Teens 13 or older
1,Blue Drop: Tenshi-tachi no Gikyoku,6.73,Sci-Fi,TV,13,2007,Bee Train,Manga,26,PG-13 - Teens 13 or older
1,Z/X: Code Reunion,5.7,Sci-Fi,TV,12,2019,Broccoli,Card game,24,PG-13 - Teens 13 or older
1,Motto To LOVE-Ru,7.34,Sci-Fi,TV,12,2010,Geneon Universal Entertainment,Manga,24,R+ - Mild Nudity
1,To LOVE-Ru,7.07,Sci-Fi,TV,26,2008,Geneon Universal Entertainment,Manga,24,R+ - Mild Nudity
1,DearS,6.62,Sci-Fi,TV,12,2004,Bandai Visual,Manga,23,R+ - Mild Nudity
1,Date A Live,7.22,Sci-Fi,TV,12,2013,Kadokawa,Light novel,23,R - 17+ (violence & profanity)
1,Date A Live III,7.13,Sci-Fi,TV,12,2019,Nippon Animation,Light novel,24,R - 17+ (violence & profanity)
1,Gakusen Toshi Asterisk 2nd Season,7.08,Sci-Fi,TV,12,2016,Aniplex,Light novel,24,PG-13 - Teens 13 or older
1,Sora no Otoshimono,7.36,Sci-Fi,TV,13,2009,Kadokawa,Manga,24,PG-13 - Teens 13 or older
1,ChäoS;HEAd,6.37,Sci-Fi,TV,12,2008,VAP,Visual novel,27,R - 17+ (violence & profanity)
1,Fantasista Doll,6.16,Sci-Fi,TV,12,2013,AIC,Original,23,PG-13 - Teens 13 or older
1,Occultic;Nine,6.94,Sci-Fi,TV,12,2016,Aniplex,Light novel,24,PG-13 - Teens 13 or older
1,Hikari to Mizu no Daphne,6.76,Sci-Fi,TV,24,2004,Genco,Original,24,R - 17+ (violence & profanity)
1,Seikimatsu Occult Gakuin,7.07,Sci-Fi,TV,13,2010,Aniplex,Original,24,R - 17+ (violence & profanity)
1,Shin Taketori Monogatari: 1000-nen Joou,7.2,Sci-Fi,TV,42,1981,Fuji TV,Manga,24,G - All Ages
1,Zettai Shounen,6.94,Sci-Fi,TV,26,2005,Bandai Visual,Original,25,PG-13 - Teens 13 or older
1,Robotics;Notes,7.35,Sci-Fi,TV,22,2012,Aniplex,Visual novel,23,PG-13 - Teens 13 or older
1,Yakusoku no Neverland,8.65,Sci-Fi,TV,12,2019,Aniplex,Manga,22,R - 17+ (violence & profanity)
1,Top Secret: The Revelation,7.32,Sci-Fi,TV,26,2008,VAP,Manga,22,R+ - Mild Nudity
1,Subete ga F ni Naru,7.27,Sci-Fi,TV,11,2015,Aniplex,Novel,23,R - 17+ (violence & profanity)
1,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",6.23,Sci-Fi,TV,24,2016,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,ChäoS;Child,6.39,Sci-Fi,TV,12,2017,Kadokawa,Visual novel,23,R - 17+ (violence & profanity)
1,Shinreigari,7.46,Sci-Fi,TV,22,2007,WOWOW,Original,25,PG-13 - Teens 13 or older
1,Night Head Genesis,6.78,Sci-Fi,TV,24,2006,AIC,Manga,24,R - 17+ (violence & profanity)
1,Yakusoku no Neverland 2nd Season,7.49,Sci-Fi,TV,11,2021,Aniplex,Manga,22,R - 17+ (violence & profanity)
1,Koukaku Kidoutai Arise: Alternative Architecture,7.26,Sci-Fi,TV,10,2015,Toho,Manga,24,R - 17+ (violence & profanity)
1,Bokura no,7.66,Sci-Fi,TV,24,2007,Sotsu,Manga,23,R - 17+ (violence & profanity)
1,Element Hunters,6.64,Sci-Fi,TV,39,2009,NHK,Original,24,G - All Ages
1,Figure 17: Tsubasa & Hikaru,7.23,Sci-Fi,TV,13,2001,Bandai Visual,Original,47,PG-13 - Teens 13 or older
1,Platonic Chain,5.67,Sci-Fi,TV,24,2002,AIC,Novel,6,PG-13 - Teens 13 or older
1,Denpa Onna to Seishun Otoko,7.18,Sci-Fi,TV,12,2011,Starchild Records,Light novel,24,PG-13 - Teens 13 or older
1,Dr. Slump: Arale-chan,7.16,Sci-Fi,TV,243,1981,Fuji TV,Manga,25,PG-13 - Teens 13 or older
1,Aria the Animation,7.69,Sci-Fi,TV,13,2005,TV Tokyo,Manga,24,G - All Ages
1,Aria the Natural,8.2,Sci-Fi,TV,26,2006,TV Tokyo,Manga,24,G - All Ages
1,Aria the Origination,8.53,Sci-Fi,TV,13,2008,TV Tokyo,Manga,24,G - All Ages
1,Mouretsu Pirates,7.17,Sci-Fi,TV,26,2012,Starchild Records,Light novel,24,PG-13 - Teens 13 or older
1,Space☆Dandy,7.88,Sci-Fi,TV,13,2014,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Densetsu Kyojin Ideon,6.98,Sci-Fi,TV,39,1980,Aniplex,Original,25,PG-13 - Teens 13 or older
1,ID-0,6.59,Sci-Fi,TV,12,2017,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Futatsu no Spica,7.37,Sci-Fi,TV,20,2003,NHK,Manga,25,PG-13 - Teens 13 or older
1,Steins;Gate 0,8.51,Sci-Fi,TV,23,2018,Frontier Works,Visual novel,23,PG-13 - Teens 13 or older
1,Bakuon!!,6.48,Sci-Fi,TV,12,2016,Lantis,Manga,23,PG-13 - Teens 13 or older
1,Denki-gai no Honya-san,7.21,Sci-Fi,TV,12,2014,Sotsu,Manga,23,PG-13 - Teens 13 or older
1,Servant x Service,7.68,Sci-Fi,TV,13,2013,Aniplex,4-koma manga,23,PG-13 - Teens 13 or older
1,Tetsuko no Tabi,6.32,Sci-Fi,TV,13,2007,Shochiku,Manga,24,PG-13 - Teens 13 or older
1,Gingitsune,7.18,Sci-Fi,TV,12,2013,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Seiyou Kottou Yougashiten: Antique,7.06,Sci-Fi,TV,12,2008,Fuji TV,Manga,22,PG-13 - Teens 13 or older
1,Shounen Maid,7.3,Sci-Fi,TV,12,2016,Kadokawa,Manga,24,PG-13 - Teens 13 or older
1,Tonari no Kyuuketsuki-san,7.1,Sci-Fi,TV,12,2018,Nippon Animation,4-koma manga,23,PG-13 - Teens 13 or older
1,Dagashi Kashi,6.63,Sci-Fi,TV,12,2016,Pony Canyon,Manga,24,PG-13 - Teens 13 or older
1,Ganbare Goemon,6.09,Sci-Fi,TV,23,1997,Konami,Game,24,G - All Ages
1,Hataraku Saibou (TV),7.64,Sci-Fi,TV,13,2018,Aniplex,Manga,23,PG-13 - Teens 13 or older
1,Hataraku Saibou!!,7.45,Sci-Fi,TV,8,2021,Aniplex,Manga,23,PG-13 - Teens 13 or older
1,Makeruna!! Aku no Gundan!,5.32,Sci-Fi,TV,12,2017,Bushiroad,Manga,5,G - All Ages
1,Mitsuboshi Colors,7.43,Sci-Fi,TV,12,2018,Frontier Works,Manga,23,PG-13 - Teens 13 or older
1,Omishi Mahou Gekijou: Risky★Safety,6.64,Sci-Fi,TV,24,1999,Pony Canyon,Manga,10,PG - Children
1,Shin Chuuka Ichiban!,6.4,Sci-Fi,TV,12,2019,Kodansha,Manga,24,PG-13 - Teens 13 or older
1,Shinryaku! Ika Musume,7.46,Sci-Fi,TV,12,2010,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Shinryaku!? Ika Musume,7.51,Sci-Fi,TV,12,2011,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Urayasu Tekkin Kazoku,6.93,Sci-Fi,TV,33,1998,TBS,Manga,7,R - 17+ (violence & profanity)
1,Yakitate!! Japan,7.95,Sci-Fi,TV,69,2004,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,"Papa datte, Shitai",5.97,Sci-Fi,TV,8,2019,Picante Circus,Manga,6,R+ - Mild Nudity
1,Gi(a)rlish Number,6.88,Sci-Fi,TV,12,2016,Frontier Works,Original,24,PG-13 - Teens 13 or older
1,Go! Go! 575,5.65,Sci-Fi,TV,4,2014,Sanrio,Game,3,PG-13 - Teens 13 or older
1,Koneko no Chi: Ponponra Daibouken,6.79,Sci-Fi,TV,51,2016,Half H.P Studio,Manga,12,G - All Ages
1,Love Kome: We Love Rice,4.64,Sci-Fi,TV,12,2017,Just Production,Original,4,PG-13 - Teens 13 or older
1,Love Kome: We Love Rice 2nd Season,4.83,Sci-Fi,TV,12,2017,Just Production,Original,5,PG-13 - Teens 13 or older
1,Makura no Danshi,4.51,Sci-Fi,TV,12,2015,Earth Star Entertainment,Original,4,PG-13 - Teens 13 or older
1,Mameneko,6.06,Sci-Fi,TV,12,2018,Starchild Records,Manga,3,PG - Children
1,One Room,5.57,Sci-Fi,TV,12,2017,Shochiku,Original,4,PG-13 - Teens 13 or older
1,Uchi Tama?! Uchi no Tama Shirimasen ka?,6.9,Sci-Fi,TV,11,2020,Aniplex,Original,23,PG-13 - Teens 13 or older
1,Africa no Salaryman (TV),6.52,Sci-Fi,TV,12,2019,Pony Canyon,Web manga,23,PG-13 - Teens 13 or older
1,Ame-iro Cocoa: Rainy Color e Youkoso!,4.8,Sci-Fi,TV,12,2015,DAX Production,Digital manga,2,PG-13 - Teens 13 or older
1,Binchou-tan,6.92,Sci-Fi,TV,12,2006,Bandai Visual,Manga,12,G - All Ages
1,Blend S,7.36,Sci-Fi,TV,12,2017,Aniplex,4-koma manga,23,PG-13 - Teens 13 or older
1,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,6.11,Sci-Fi,TV,12,2017,Dream Creation,4-koma manga,3,PG-13 - Teens 13 or older
1,Cinderella Girls Gekijou 2nd Season,6.65,Sci-Fi,TV,13,2017,Frontier Works,4-koma manga,3,PG-13 - Teens 13 or older
1,Comic Girls,7.42,Sci-Fi,TV,12,2018,Sotsu,4-koma manga,23,PG-13 - Teens 13 or older
1,Damekko Doubutsu,7.29,Sci-Fi,TV,26,2005,Shochiku,4-koma manga,5,G - All Ages
1,Doujin Work,6.79,Sci-Fi,TV,12,2007,m.o.e.,4-koma manga,13,PG-13 - Teens 13 or older
1,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.76,Sci-Fi,TV,12,2019,AT-X,Web manga,23,PG-13 - Teens 13 or older
1,Gochuumon wa Usagi Desu ka?,7.52,Sci-Fi,TV,12,2014,Frontier Works,4-koma manga,23,PG-13 - Teens 13 or older
1,Gochuumon wa Usagi Desu ka??,7.82,Sci-Fi,TV,12,2015,Frontier Works,4-koma manga,23,PG-13 - Teens 13 or older
1,Hataraku Onii-san!,6.36,Sci-Fi,TV,12,2018,Lantis,Original,4,G - All Ages
1,Heya Camp△,7.19,Sci-Fi,TV,12,2020,Sotsu,Manga,3,PG-13 - Teens 13 or older
1,Ichigo Mashimaro,7.66,Sci-Fi,TV,12,2005,TBS,4-koma manga,24,PG-13 - Teens 13 or older
